report_id,rank,track_id,score,sub_idx
124,1,117,0.070966437458992,4579
124,2,117,0.07502231001853943,4571
124,3,117,0.07591242343187332,4569
124,4,117,0.07679609954357147,4576
124,5,117,0.07779701054096222,4587
125,1,463,0.07582364976406097,18073
125,2,463,0.07736523449420929,18064
125,3,463,0.07967966049909592,18081
125,4,463,0.08249858021736145,18065
125,5,463,0.08277051150798798,18080
126,1,160,0.13571780920028687,6241
126,2,160,0.13735422492027283,6250
126,3,160,0.1375070959329605,6249
126,4,160,0.13817863166332245,6242
126,5,160,0.1390000879764557,6248
127,1,257,0.06603947281837463,10027
127,2,257,0.06933851540088654,10029
127,3,257,0.06959335505962372,10028
127,4,257,0.07024040818214417,10030
127,5,257,0.07239582389593124,10040
128,1,459,0.057895828038454056,17920
128,2,459,0.058948714286088943,17915
128,3,459,0.06083512306213379,17924
128,4,459,0.06100878491997719,17916
128,5,459,0.0611775666475296,17907
129,1,269,0.1006522849202156,10497
129,2,405,0.11197168380022049,15818
129,3,405,0.11206081509590149,15832
129,4,269,0.11221496015787125,10491
129,5,405,0.11295508593320847,15825
130,1,361,0.06644124537706375,14109
130,2,361,0.06647353619337082,14110
130,3,361,0.07136594504117966,14108
130,4,361,0.07303029298782349,14104
130,5,361,0.07376118004322052,14115
131,1,107,0.0651690885424614,4211
131,2,107,0.06522942334413528,4204
131,3,107,0.06702849268913269,4196
131,4,107,0.06814847886562347,4181
131,5,107,0.06848177313804626,4197
132,1,118,0.07686281949281693,4626
132,2,118,0.08778680115938187,4618
132,3,118,0.08930609375238419,4620
132,4,118,0.09161358326673508,4621
132,5,118,0.09355588257312775,4612
133,1,196,0.06358727067708969,7646
133,2,196,0.06480082869529724,7655
133,3,196,0.06506519764661789,7654
133,4,196,0.06665799021720886,7650
133,5,196,0.0673598125576973,7662
134,1,196,0.0646498054265976,7646
134,2,196,0.06565976142883301,7655
134,3,196,0.06650670617818832,7654
134,4,196,0.06716663390398026,7650
134,5,196,0.06819088757038116,7659
135,1,266,0.09852246195077896,10407
135,2,266,0.10167570412158966,10408
135,3,266,0.10503722727298737,10409
135,4,189,0.10677461326122284,7388
135,5,189,0.10717606544494629,7380
136,1,472,0.04327698051929474,18427
136,2,472,0.04609476029872894,18434
136,3,472,0.046131595969200134,18435
136,4,472,0.048122338950634,18429
136,5,472,0.0490364208817482,18437
137,1,413,0.06792376190423965,16120
137,2,413,0.06993637979030609,16115
137,3,413,0.07028282433748245,16111
137,4,413,0.07368195056915283,16135
137,5,413,0.07519213855266571,16116
138,1,368,0.05266029015183449,14387
138,2,368,0.05860951542854309,14373
138,3,368,0.06065162643790245,14383
138,4,368,0.06157234311103821,14381
138,5,368,0.06226447597146034,14362
139,1,114,0.05641603469848633,4471
139,2,114,0.05948520451784134,4463
139,3,114,0.061906859278678894,4456
139,4,114,0.06208376586437225,4472
139,5,358,0.06208856403827667,13997
140,1,19,0.06613688170909882,761
140,2,19,0.06873978674411774,744
140,3,19,0.06977511942386627,753
140,4,19,0.0699947401881218,769
140,5,19,0.07023107260465622,768
141,1,291,0.05106567591428757,11366
141,2,291,0.05271289497613907,11367
141,3,291,0.05299932509660721,11358
141,4,291,0.053094834089279175,11374
141,5,291,0.054472364485263824,11375
142,1,238,0.1078471690416336,9296
142,2,238,0.1080784946680069,9294
142,3,238,0.10889329016208649,9293
142,4,238,0.10976395010948181,9291
142,5,238,0.11023969948291779,9305
143,1,496,0.10048069804906845,19351
143,2,496,0.10069787502288818,19359
143,3,496,0.1021803617477417,19356
143,4,496,0.10290404409170151,19347
143,5,496,0.1044071614742279,19367
144,1,10,0.05451994016766548,390
144,2,10,0.05675888806581497,394
144,3,10,0.05799663066864014,399
144,4,10,0.060878217220306396,407
144,5,10,0.060955025255680084,397
145,1,380,0.04485016688704491,14852
145,2,380,0.04600091278553009,14853
145,3,380,0.05011012405157089,14855
145,4,301,0.050986241549253464,11776
145,5,301,0.05112750083208084,11777
146,1,90,0.06817165017127991,3533
146,2,90,0.0692843422293663,3541
146,3,90,0.06964557617902756,3520
146,4,90,0.0697430744767189,3548
146,5,90,0.06990952789783478,3525
147,1,16,0.06628676503896713,638
147,2,16,0.0664547011256218,632
147,3,499,0.06748446077108383,19474
147,4,16,0.06854484230279922,648
147,5,16,0.06908877938985825,628
148,1,39,0.16205310821533203,1540
148,2,39,0.16401925683021545,1554
148,3,39,0.1655406653881073,1548
